,id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
250913,59a13ceb,2021-03-07,29034739.0,524646.0,,355865197.0,105176040.0,66654619.0,36884011.0,37769.0,9848.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,2.0,65.52,64.35,65.95,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250914,59a13ceb,2021-03-08,29129252.0,525466.0,,356848709.0,107350219.0,68136544.0,37748021.0,37687.0,9790.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,2.0,65.52,64.35,65.95,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250915,59a13ceb,2021-03-09,29185151.0,527351.0,,358396907.0,110074225.0,69949085.0,38844767.0,37040.0,9612.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,2.0,65.52,64.35,65.95,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250916,59a13ceb,2021-03-10,29243346.0,528825.0,,360020854.0,113219962.0,72021699.0,40128395.0,36661.0,9455.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250917,59a13ceb,2021-03-11,29305733.0,530349.0,,361528294.0,116688784.0,74317090.0,41541840.0,35914.0,9242.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250918,59a13ceb,2021-03-12,29369899.0,532054.0,,362933386.0,120141884.0,76452204.0,43084511.0,35647.0,9120.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250919,59a13ceb,2021-03-13,29419456.0,533928.0,,363961791.0,122343966.0,77839621.0,44116183.0,34983.0,8907.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250920,59a13ceb,2021-03-14,29457445.0,534497.0,,364542682.0,123329855.0,78486481.0,44548562.0,34412.0,8775.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250921,59a13ceb,2021-03-15,29514609.0,535250.0,,365497130.0,125612278.0,79982982.0,45428572.0,34701.0,8787.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250922,59a13ceb,2021-03-16,29569140.0,536494.0,,367002248.0,128506033.0,81916720.0,46492000.0,34577.0,8736.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250923,59a13ceb,2021-03-17,29628071.0,537671.0,,368625890.0,131682691.0,84047509.0,47637696.0,34595.0,8682.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250924,59a13ceb,2021-03-18,29688541.0,539229.0,,370106134.0,135084905.0,86339652.0,48855798.0,34104.0,8521.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250925,59a13ceb,2021-03-19,29749164.0,540743.0,,371455389.0,138405274.0,88544162.0,50088903.0,34035.0,8422.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250926,59a13ceb,2021-03-20,29803589.0,541515.0,,372447118.0,140570830.0,89962203.0,50955635.0,33214.0,8241.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250927,59a13ceb,2021-03-21,29837782.0,541963.0,,373062615.0,141598741.0,90645717.0,51336336.0,33283.0,8127.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250928,59a13ceb,2021-03-22,29892498.0,542611.0,,374042100.0,143955592.0,92245549.0,52151397.0,33742.0,8347.0,,-2.0,-2.0,-2.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,64.48,64.35,64.76,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250929,59a13ceb,2021-03-23,29949244.0,543504.0,,375578047.0,147015330.0,94223506.0,53312733.0,33996.0,8379.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,61.35,58.8,61.19,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250930,59a13ceb,2021-03-24,30029147.0,545094.0,,377241528.0,150569265.0,96427827.0,54747062.0,34367.0,8488.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,61.35,58.8,61.19,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250931,59a13ceb,2021-03-25,30098263.0,546364.0,,378694274.0,154393853.0,98683388.0,56407425.0,34362.0,8338.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,61.35,58.8,61.19,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250932,59a13ceb,2021-03-26,30172762.0,547624.0,,380073110.0,158206894.0,100771604.0,58221293.0,34634.0,8329.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,61.35,58.8,61.19,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250933,59a13ceb,2021-03-27,30233462.0,548404.0,,381074151.0,160682919.0,102142533.0,59391813.0,33946.0,8201.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,61.35,58.8,61.19,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250934,59a13ceb,2021-03-28,30277977.0,548894.0,,381698770.0,161894806.0,102813395.0,59944968.0,34464.0,8359.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,61.35,58.8,61.19,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250935,59a13ceb,2021-03-29,30348716.0,549579.0,,382711068.0,164728895.0,104418326.0,61229018.0,35027.0,8439.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,2.0,-2.0,59.79,56.02,59.4,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250936,59a13ceb,2021-03-30,30410950.0,550526.0,,384247812.0,168321927.0,106428542.0,62900117.0,35418.0,8572.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250937,59a13ceb,2021-03-31,30478886.0,551661.0,,385833592.0,172494725.0,108836606.0,64852669.0,35567.0,8502.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250938,59a13ceb,2021-04-01,30556079.0,552618.0,,387280880.0,177076502.0,111366707.0,67123179.0,35571.0,8470.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250939,59a13ceb,2021-04-02,30624668.0,553574.0,,388628779.0,180723033.0,113410787.0,68954015.0,35607.0,8466.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250940,59a13ceb,2021-04-03,30688804.0,554327.0,,389601307.0,183030847.0,114735732.0,70118739.0,35195.0,8541.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250941,59a13ceb,2021-04-04,30725627.0,554599.0,,390166528.0,183796134.0,115173732.0,70491683.0,35675.0,8606.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250942,59a13ceb,2021-04-05,30802221.0,555129.0,,391118264.0,186899414.0,116907607.0,72099738.0,36624.0,8849.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250943,59a13ceb,2021-04-06,30864193.0,556038.0,,392674127.0,190874444.0,119190986.0,74190247.0,37551.0,9012.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250944,59a13ceb,2021-04-07,30937283.0,558609.0,,394344525.0,195235067.0,121749584.0,76507143.0,37748.0,9024.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250945,59a13ceb,2021-04-08,31017741.0,559611.0,,395863909.0,199738657.0,124309301.0,79041912.0,37953.0,9194.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250946,59a13ceb,2021-04-09,31099323.0,560557.0,,397317733.0,204055134.0,126741072.0,81496071.0,37856.0,9145.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250947,59a13ceb,2021-04-10,31164081.0,561261.0,,398330367.0,206950142.0,128465664.0,83163225.0,37546.0,9130.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250948,59a13ceb,2021-04-11,31212058.0,561562.0,,398976042.0,208353016.0,129298792.0,83968805.0,38089.0,9245.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250949,59a13ceb,2021-04-12,31283990.0,562027.0,,400033232.0,211379731.0,130941481.0,85698935.0,38927.0,9452.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250950,59a13ceb,2021-04-13,31361311.0,563010.0,,401647674.0,214865134.0,132687710.0,87421998.0,39201.0,9536.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250951,59a13ceb,2021-04-14,31437061.0,563945.0,,403324959.0,218574244.0,134425980.0,89353466.0,39469.0,9581.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250952,59a13ceb,2021-04-15,31510755.0,564862.0,,404810976.0,222334927.0,136188957.0,91307354.0,39188.0,9476.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250953,59a13ceb,2021-04-16,31589109.0,565797.0,,406268294.0,225950584.0,137840787.0,93232139.0,39406.0,9530.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250954,59a13ceb,2021-04-17,31642983.0,566474.0,,407277303.0,228320920.0,139003409.0,94417981.0,39012.0,9551.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250955,59a13ceb,2021-04-18,31684382.0,566832.0,,407890536.0,229457616.0,139542431.0,95002531.0,39460.0,9632.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,3.0,-2.0,61.04,56.02,60.83,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250956,59a13ceb,2021-04-19,31754642.0,567317.0,,408911233.0,232049874.0,140634414.0,96470704.0,40212.0,9828.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250957,59a13ceb,2021-04-20,31815666.0,568149.0,,410482808.0,235289528.0,142000331.0,98309408.0,40206.0,9918.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250958,59a13ceb,2021-04-21,31878161.0,568989.0,,412138819.0,238781654.0,143392407.0,100367926.0,40046.0,9916.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250959,59a13ceb,2021-04-22,31944402.0,569900.0,,413637377.0,242291910.0,144807065.0,102425820.0,39201.0,9842.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250960,59a13ceb,2021-04-23,32008186.0,570773.0,,415049563.0,245604243.0,146175661.0,104335708.0,38562.0,9705.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250961,59a13ceb,2021-04-24,32058654.0,571498.0,,416045235.0,247820516.0,147178664.0,105531936.0,37357.0,9572.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250962,59a13ceb,2021-04-25,32092245.0,571780.0,,416636004.0,248816796.0,147668988.0,106030337.0,37133.0,9546.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250963,59a13ceb,2021-04-26,32139580.0,572259.0,,417635615.0,251217978.0,148611252.0,107469048.0,37540.0,9759.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250964,59a13ceb,2021-04-27,32191457.0,572972.0,,419210931.0,254122446.0,149725077.0,109263630.0,37207.0,9665.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250965,59a13ceb,2021-04-28,32246275.0,573906.0,,420792537.0,257220868.0,150875472.0,111234752.0,36881.0,9535.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250966,59a13ceb,2021-04-29,32303857.0,574780.0,,422214867.0,260284037.0,151999126.0,113220949.0,35989.0,9371.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250967,59a13ceb,2021-04-30,32362374.0,575640.0,,423531287.0,263209607.0,153123692.0,115074274.0,35364.0,9242.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250968,59a13ceb,2021-05-01,32407133.0,576355.0,,424436560.0,265082725.0,153838605.0,116251632.0,34005.0,9105.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250969,59a13ceb,2021-05-02,32436765.0,576667.0,,424959580.0,265965311.0,154165237.0,116839223.0,33764.0,9075.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250970,59a13ceb,2021-05-03,32486709.0,577126.0,,425857470.0,267938366.0,154809400.0,118243372.0,33964.0,9209.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250971,59a13ceb,2021-05-04,32527664.0,578030.0,,427281297.0,270449723.0,155630438.0,120005585.0,33755.0,9180.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,4.0,-2.0,62.29,56.02,62.26,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250972,59a13ceb,2021-05-05,32572383.0,578806.0,,428813494.0,273013863.0,156451090.0,121821713.0,33339.0,8951.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,5.0,-2.0,63.54,56.02,63.69,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250973,59a13ceb,2021-05-06,32620077.0,579638.0,,430124989.0,275549433.0,157234158.0,123648270.0,32505.0,8833.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,5.0,-2.0,63.54,56.02,63.69,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250974,59a13ceb,2021-05-07,32667570.0,580450.0,,431304249.0,278072481.0,158034336.0,125444391.0,31832.0,8646.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,5.0,-2.0,63.54,56.02,63.69,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
250975,59a13ceb,2021-05-08,32701236.0,581054.0,,432157712.0,279615963.0,158540883.0,126539674.0,30635.0,8468.0,,-2.0,-2.0,-1.0,-4.0,1.0,-1.0,1.0,3.0,2.0,3.0,1.0,-4.0,5.0,-2.0,63.54,56.02,63.69,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
